experiment,child_id,condition,scenario,verb,question,response,distal,proximal,age_days,age_years,age_group,gender
exp2,F2cJEX,control,drum,break,cause,distal,1,0,2400,6.57,6,m
exp2,F2cJEX,control,balloon,pop,lexical,proximal,0,1,2400,6.57,6,m
exp2,F2cJEX,control,balloon,pop,cause,distal,1,0,2400,6.57,6,m
exp2,3TLZdB,control,balloon,pop,cause,proximal,0,1,2130,5.83,5,m
exp2,3TLZdB,control,balloon,pop,lexical,proximal,0,1,2130,5.83,5,m
exp2,3TLZdB,control,drum,break,cause,distal,1,0,2130,5.83,5,m
exp2,3TLZdB,control,drum,break,lexical,proximal,0,1,2130,5.83,5,m
exp2,P7Y3HS,control,drum,break,lexical,proximal,0,1,2310,6.32,6,m
exp2,P7Y3HS,control,drum,break,cause,distal,1,0,2310,6.32,6,m
exp2,P7Y3HS,control,balloon,pop,lexical,proximal,0,1,2310,6.32,6,m
exp2,P7Y3HS,control,balloon,pop,cause,distal,1,0,2310,6.32,6,m
exp2,2MT5UM,control,balloon,pop,lexical,proximal,0,1,2550,6.98,6,f
exp2,2MT5UM,control,balloon,pop,cause,distal,1,0,2550,6.98,6,f
exp2,2MT5UM,control,drum,break,lexical,proximal,0,1,2550,6.98,6,f
exp2,2MT5UM,control,drum,break,cause,distal,1,0,2550,6.98,6,f
exp2,C3L5HE,control,balloon,pop,lexical,proximal,0,1,2430,6.65,6,m
exp2,C3L5HE,control,balloon,pop,cause,distal,1,0,2430,6.65,6,m
exp2,C3L5HE,control,drum,break,lexical,proximal,0,1,2430,6.65,6,m
exp2,C3L5HE,control,drum,break,cause,distal,1,0,2430,6.65,6,m
exp2,cWRJdH,experimental,balloon,sad,lexical,proximal,0,1,1950,5.34,5,m
exp2,cWRJdH,experimental,balloon,sad,cause,distal,1,0,1950,5.34,5,m
exp2,cWRJdH,experimental,drum,angry,lexical,proximal,0,1,1950,5.34,5,m
exp2,cWRJdH,experimental,drum,angry,cause,distal,1,0,1950,5.34,5,m
exp2,ZEGJN2,experimental,balloon,sad,cause,distal,1,0,2550,6.98,6,f
exp2,ZEGJN2,experimental,balloon,sad,lexical,proximal,0,1,2550,6.98,6,f
exp2,ZEGJN2,experimental,drum,angry,cause,distal,1,0,2550,6.98,6,f
exp2,ZEGJN2,experimental,drum,angry,lexical,distal,1,0,2550,6.98,6,f
exp2,VBHLYQ,control,drum,break,lexical,distal,1,0,2250,6.16,6,f
exp2,VBHLYQ,control,drum,break,cause,distal,1,0,2250,6.16,6,f
exp2,VBHLYQ,control,balloon,pop,lexical,proximal,0,1,2250,6.16,6,f
exp2,VBHLYQ,control,balloon,pop,cause,distal,1,0,2250,6.16,6,f
exp2,K6BC2R,control,balloon,pop,cause,distal,1,0,2010,5.5,5,m
exp2,K6BC2R,control,balloon,pop,lexical,proximal,0,1,2010,5.5,5,m
exp2,K6BC2R,control,drum,break,cause,proximal,0,1,2010,5.5,5,m
exp2,K6BC2R,control,drum,break,lexical,distal,1,0,2010,5.5,5,m
exp2,X4SMdD,control,drum,break,lexical,proximal,0,1,2070,5.67,5,m
exp2,X4SMdD,control,drum,break,cause,distal,1,0,2070,5.67,5,m
exp2,X4SMdD,control,balloon,pop,lexical,proximal,0,1,2070,5.67,5,m
exp2,X4SMdD,control,balloon,pop,cause,distal,1,0,2070,5.67,5,m
exp2,2C5Ucc,control,balloon,pop,cause,distal,1,0,2460,6.74,6,f
exp2,2C5Ucc,control,balloon,pop,lexical,proximal,0,1,2460,6.74,6,f
exp2,2C5Ucc,control,drum,break,cause,distal,1,0,2460,6.74,6,f
exp2,2C5Ucc,control,drum,break,lexical,proximal,0,1,2460,6.74,6,f
exp2,XLTRUC,experimental,balloon,sad,lexical,proximal,0,1,2130,5.83,5,m
exp2,XLTRUC,experimental,balloon,sad,cause,proximal,0,1,2130,5.83,5,m
exp2,XLTRUC,experimental,drum,angry,lexical,proximal,0,1,2130,5.83,5,m
exp2,XLTRUC,experimental,drum,angry,cause,proximal,0,1,2130,5.83,5,m
exp2,PMLAS5,control,drum,break,cause,distal,1,0,2100,5.75,5,m
exp2,PMLAS5,control,drum,break,lexical,proximal,0,1,2100,5.75,5,m
exp2,PMLAS5,control,balloon,pop,cause,distal,1,0,2100,5.75,5,m
exp2,PMLAS5,control,balloon,pop,lexical,proximal,0,1,2100,5.75,5,m
exp2,2KM3AD,experimental,drum,angry,lexical,distal,1,0,2130,5.83,5,f
exp2,2KM3AD,experimental,drum,angry,cause,distal,1,0,2130,5.83,5,f
exp2,2KM3AD,experimental,balloon,sad,lexical,distal,1,0,2130,5.83,5,f
exp2,2KM3AD,experimental,balloon,sad,cause,distal,1,0,2130,5.83,5,f
exp2,cKSTNB,experimental,balloon,sad,lexical,distal,1,0,2220,6.08,6,m
exp2,cKSTNB,experimental,balloon,sad,cause,distal,1,0,2220,6.08,6,m
exp2,cKSTNB,experimental,drum,angry,lexical,distal,1,0,2220,6.08,6,m
exp2,cKSTNB,experimental,drum,angry,cause,proximal,0,1,2220,6.08,6,m
exp2,BV2S3F,control,drum,break,lexical,proximal,0,1,2340,6.41,6,m
exp2,BV2S3F,control,drum,break,cause,distal,1,0,2340,6.41,6,m
exp2,BV2S3F,control,balloon,pop,lexical,proximal,0,1,2340,6.41,6,m
exp2,BV2S3F,control,balloon,pop,cause,distal,1,0,2340,6.41,6,m
exp2,QCAY46,control,drum,break,lexical,proximal,0,1,2430,6.65,6,m
exp2,QCAY46,control,drum,break,cause,distal,1,0,2430,6.65,6,m
exp2,QCAY46,control,balloon,pop,lexical,proximal,0,1,2430,6.65,6,m
exp2,QCAY46,control,balloon,pop,cause,distal,1,0,2430,6.65,6,m
exp2,QcUTJS,control,drum,break,cause,proximal,0,1,2460,6.74,6,m
exp2,QcUTJS,control,drum,break,lexical,proximal,0,1,2460,6.74,6,m
exp2,QcUTJS,control,balloon,pop,cause,proximal,0,1,2460,6.74,6,m
exp2,QcUTJS,control,balloon,pop,lexical,proximal,0,1,2460,6.74,6,m
exp2,JCJ5dD,experimental,balloon,sad,cause,distal,1,0,2310,6.32,6,f
exp2,JCJ5dD,experimental,balloon,sad,lexical,distal,1,0,2310,6.32,6,f
exp2,JCJ5dD,experimental,drum,angry,cause,distal,1,0,2310,6.32,6,f
exp2,JCJ5dD,experimental,drum,angry,lexical,distal,1,0,2310,6.32,6,f
exp2,JdM5Ac,control,balloon,pop,cause,distal,1,0,2220,6.08,6,m
exp2,JdM5Ac,control,balloon,pop,lexical,proximal,0,1,2220,6.08,6,m
exp2,JdM5Ac,control,drum,break,cause,distal,1,0,2220,6.08,6,m
exp2,JdM5Ac,control,drum,break,lexical,proximal,0,1,2220,6.08,6,m
exp2,c7ddHV,experimental,drum,angry,cause,distal,1,0,2220,6.08,6,f
exp2,c7ddHV,experimental,drum,angry,lexical,distal,1,0,2220,6.08,6,f
exp2,c7ddHV,experimental,balloon,sad,cause,proximal,0,1,2220,6.08,6,f
exp2,c7ddHV,experimental,balloon,sad,lexical,distal,1,0,2220,6.08,6,f
exp2,EAXAL4,control,drum,break,lexical,proximal,0,1,2370,6.49,6,f
exp2,EAXAL4,control,drum,break,cause,distal,1,0,2370,6.49,6,f
exp2,EAXAL4,control,balloon,pop,lexical,proximal,0,1,2370,6.49,6,f
exp2,EAXAL4,control,balloon,pop,cause,distal,1,0,2370,6.49,6,f
exp2,2JRGT5,control,balloon,pop,cause,distal,1,0,2520,6.9,6,m
exp2,2JRGT5,control,balloon,pop,lexical,proximal,0,1,2520,6.9,6,m
exp2,2JRGT5,control,drum,break,cause,distal,1,0,2520,6.9,6,m
exp2,2JRGT5,control,drum,break,lexical,proximal,0,1,2520,6.9,6,m
exp2,YMTQ6H,control,balloon,pop,cause,proximal,0,1,2310,6.32,6,f
exp2,YMTQ6H,control,balloon,pop,lexical,distal,1,0,2310,6.32,6,f
exp2,YMTQ6H,control,drum,break,cause,distal,1,0,2310,6.32,6,f
exp2,YMTQ6H,control,drum,break,lexical,proximal,0,1,2310,6.32,6,f
exp2,HDZCZK,experimental,balloon,sad,lexical,distal,1,0,2400,6.57,6,f
exp2,HDZCZK,experimental,balloon,sad,cause,distal,1,0,2400,6.57,6,f
exp2,HDZCZK,experimental,drum,angry,lexical,proximal,0,1,2400,6.57,6,f
exp2,HDZCZK,experimental,drum,angry,cause,distal,1,0,2400,6.57,6,f
exp2,TEEQP7,experimental,balloon,sad,lexical,distal,1,0,2070,5.67,5,f
exp2,TEEQP7,experimental,balloon,sad,cause,distal,1,0,2070,5.67,5,f
exp2,TEEQP7,experimental,drum,angry,lexical,distal,1,0,2070,5.67,5,f
exp2,TEEQP7,experimental,drum,angry,cause,distal,1,0,2070,5.67,5,f
exp2,ZNG4PF,control,balloon,pop,cause,distal,1,0,2640,7.23,7,f
exp2,ZNG4PF,control,balloon,pop,lexical,proximal,0,1,2640,7.23,7,f
exp2,ZNG4PF,control,drum,break,cause,distal,1,0,2640,7.23,7,f
exp2,ZNG4PF,control,drum,break,lexical,proximal,0,1,2640,7.23,7,f
exp2,VKFd4G,experimental,drum,angry,cause,distal,1,0,1890,5.17,5,m
exp2,VKFd4G,experimental,drum,angry,lexical,proximal,0,1,1890,5.17,5,m
exp2,VKFd4G,experimental,balloon,sad,cause,proximal,0,1,1890,5.17,5,m
exp2,VKFd4G,experimental,balloon,sad,lexical,distal,1,0,1890,5.17,5,m
exp2,24AASE,control,balloon,pop,cause,proximal,0,1,3510,9.61,9,m
exp2,24AASE,control,balloon,pop,lexical,proximal,0,1,3510,9.61,9,m
exp2,24AASE,control,drum,break,cause,distal,1,0,3510,9.61,9,m
exp2,24AASE,control,drum,break,lexical,distal,1,0,3510,9.61,9,m
exp2,7QNSHX,experimental,drum,angry,cause,distal,1,0,1200,3.29,3,f
exp2,7QNSHX,experimental,drum,angry,lexical,proximal,0,1,1200,3.29,3,f
exp2,7QNSHX,experimental,balloon,sad,cause,distal,1,0,1200,3.29,3,f
exp2,7QNSHX,experimental,balloon,sad,lexical,proximal,0,1,1200,3.29,3,f
exp2,N7QGUP,control,drum,break,lexical,proximal,0,1,2790,7.64,7,f
exp2,N7QGUP,control,drum,break,cause,distal,1,0,2790,7.64,7,f
exp2,N7QGUP,control,balloon,pop,lexical,proximal,0,1,2790,7.64,7,f
exp2,N7QGUP,control,balloon,pop,cause,distal,1,0,2790,7.64,7,f
exp2,DKLPXH,experimental,balloon,sad,cause,distal,1,0,2040,5.59,5,m
exp2,DKLPXH,experimental,balloon,sad,lexical,proximal,0,1,2040,5.59,5,m
exp2,DKLPXH,experimental,drum,angry,cause,proximal,0,1,2040,5.59,5,m
exp2,DKLPXH,experimental,drum,angry,lexical,distal,1,0,2040,5.59,5,m
exp2,2dLGT2,experimental,drum,angry,lexical,distal,1,0,1290,3.53,3,m
exp2,2dLGT2,experimental,drum,angry,cause,proximal,0,1,1290,3.53,3,m
exp2,2dLGT2,experimental,balloon,sad,lexical,distal,1,0,1290,3.53,3,m
exp2,2dLGT2,experimental,balloon,sad,cause,proximal,0,1,1290,3.53,3,m
exp2,XZYFKN,experimental,drum,angry,lexical,distal,1,0,3600,9.86,9,m
exp2,XZYFKN,experimental,drum,angry,cause,distal,1,0,3600,9.86,9,m
exp2,XZYFKN,experimental,balloon,sad,lexical,proximal,0,1,3600,9.86,9,m
exp2,XZYFKN,experimental,balloon,sad,cause,distal,1,0,3600,9.86,9,m
exp2,B3BQST,experimental,drum,angry,cause,distal,1,0,1980,5.42,5,f
exp2,B3BQST,experimental,drum,angry,lexical,proximal,0,1,1980,5.42,5,f
exp2,B3BQST,experimental,balloon,sad,cause,distal,1,0,1980,5.42,5,f
exp2,B3BQST,experimental,balloon,sad,lexical,proximal,0,1,1980,5.42,5,f
exp2,HWcQKH,experimental,balloon,sad,cause,proximal,0,1,3630,9.94,9,f
exp2,HWcQKH,experimental,balloon,sad,lexical,distal,1,0,3630,9.94,9,f
exp2,HWcQKH,experimental,drum,angry,cause,distal,1,0,3630,9.94,9,f
exp2,HWcQKH,experimental,drum,angry,lexical,proximal,0,1,3630,9.94,9,f
exp2,WBZZTd,experimental,balloon,sad,lexical,proximal,0,1,1410,3.86,3,m
exp2,WBZZTd,experimental,balloon,sad,cause,distal,1,0,1410,3.86,3,m
exp2,WBZZTd,experimental,drum,angry,lexical,proximal,0,1,1410,3.86,3,m
exp2,WBZZTd,experimental,drum,angry,cause,distal,1,0,1410,3.86,3,m
exp2,KFFH7U,experimental,drum,angry,cause,proximal,0,1,1380,3.78,3,m
exp2,KFFH7U,experimental,drum,angry,lexical,distal,1,0,1380,3.78,3,m
exp2,KFFH7U,experimental,balloon,sad,cause,proximal,0,1,1380,3.78,3,m
exp2,KFFH7U,experimental,balloon,sad,lexical,distal,1,0,1380,3.78,3,m
exp2,H4FJdS,control,drum,break,lexical,proximal,0,1,2340,6.41,6,m
exp2,H4FJdS,control,drum,break,cause,proximal,0,1,2340,6.41,6,m
exp2,H4FJdS,control,balloon,pop,lexical,proximal,0,1,2340,6.41,6,m
exp2,H4FJdS,control,balloon,pop,cause,proximal,0,1,2340,6.41,6,m
exp2,PUJ7YN,control,balloon,pop,cause,distal,1,0,2520,6.9,6,m
exp2,PUJ7YN,control,balloon,pop,lexical,proximal,0,1,2520,6.9,6,m
exp2,PUJ7YN,control,drum,break,cause,distal,1,0,2520,6.9,6,m
exp2,PUJ7YN,control,drum,break,lexical,proximal,0,1,2520,6.9,6,m
exp2,TTP5Xc,experimental,balloon,sad,cause,distal,1,0,2550,6.98,6,m
exp2,TTP5Xc,experimental,balloon,sad,lexical,distal,1,0,2550,6.98,6,m
exp2,TTP5Xc,experimental,drum,angry,cause,proximal,0,1,2550,6.98,6,m
exp2,TTP5Xc,experimental,drum,angry,lexical,distal,1,0,2550,6.98,6,m
exp2,MFFAA2,control,balloon,pop,lexical,proximal,0,1,3180,8.71,8,f
exp2,MFFAA2,control,balloon,pop,cause,distal,1,0,3180,8.71,8,f
exp2,MFFAA2,control,drum,break,lexical,proximal,0,1,3180,8.71,8,f
exp2,MFFAA2,control,drum,break,cause,distal,1,0,3180,8.71,8,f
exp2,PYKNJE,control,drum,break,lexical,proximal,0,1,3030,8.3,8,m
exp2,PYKNJE,control,drum,break,cause,distal,1,0,3030,8.3,8,m
exp2,PYKNJE,control,balloon,pop,lexical,proximal,0,1,3030,8.3,8,m
exp2,PYKNJE,control,balloon,pop,cause,distal,1,0,3030,8.3,8,m
exp2,U6TWT2,experimental,balloon,sad,cause,proximal,0,1,3090,8.46,8,m
exp2,U6TWT2,experimental,balloon,sad,lexical,proximal,0,1,3090,8.46,8,m
exp2,U6TWT2,experimental,drum,angry,cause,distal,1,0,3090,8.46,8,m
exp2,U6TWT2,experimental,drum,angry,lexical,distal,1,0,3090,8.46,8,m
exp2,X6QQcD,experimental,balloon,sad,lexical,distal,1,0,2340,6.41,6,m
exp2,X6QQcD,experimental,balloon,sad,cause,distal,1,0,2340,6.41,6,m
exp2,X6QQcD,experimental,drum,angry,lexical,distal,1,0,2340,6.41,6,m
exp2,X6QQcD,experimental,drum,angry,cause,distal,1,0,2340,6.41,6,m
exp2,NUcHA3,experimental,balloon,sad,cause,distal,1,0,3060,8.38,8,m
exp2,NUcHA3,experimental,balloon,sad,lexical,proximal,0,1,3060,8.38,8,m
exp2,NUcHA3,experimental,drum,angry,cause,distal,1,0,3060,8.38,8,m
exp2,NUcHA3,experimental,drum,angry,lexical,proximal,0,1,3060,8.38,8,m
exp2,4GQH4K,control,balloon,pop,lexical,distal,1,0,2910,7.97,7,m
exp2,4GQH4K,control,balloon,pop,cause,distal,1,0,2910,7.97,7,m
exp2,4GQH4K,control,drum,break,lexical,distal,1,0,2910,7.97,7,m
exp2,4GQH4K,control,drum,break,cause,distal,1,0,2910,7.97,7,m
exp2,DTY3dQ,control,balloon,pop,cause,distal,1,0,2880,7.89,7,f
exp2,DTY3dQ,control,balloon,pop,lexical,proximal,0,1,2880,7.89,7,f
exp2,DTY3dQ,control,drum,break,cause,distal,1,0,2880,7.89,7,f
exp2,DTY3dQ,control,drum,break,lexical,proximal,0,1,2880,7.89,7,f
exp2,YRVDH6,control,balloon,pop,lexical,distal,1,0,2190,6.0,5,f
exp2,YRVDH6,control,balloon,pop,cause,proximal,0,1,2190,6.0,5,f
exp2,YRVDH6,control,drum,break,lexical,distal,1,0,2190,6.0,5,f
exp2,YRVDH6,control,drum,break,cause,proximal,0,1,2190,6.0,5,f
exp2,LK2G6T,experimental,balloon,sad,lexical,proximal,0,1,2460,6.74,6,m
exp2,LK2G6T,experimental,balloon,sad,cause,proximal,0,1,2460,6.74,6,m
exp2,LK2G6T,experimental,drum,angry,lexical,proximal,0,1,2460,6.74,6,m
exp2,LK2G6T,experimental,drum,angry,cause,proximal,0,1,2460,6.74,6,m
exp2,BEMD67,control,drum,break,cause,distal,1,0,2460,6.74,6,m
exp2,BEMD67,control,drum,break,lexical,proximal,0,1,2460,6.74,6,m
exp2,BEMD67,control,balloon,pop,cause,proximal,0,1,2460,6.74,6,m
exp2,BEMD67,control,balloon,pop,lexical,proximal,0,1,2460,6.74,6,m
exp2,Tc5KEH,control,drum,break,lexical,distal,1,0,2790,7.64,7,m
exp2,Tc5KEH,control,drum,break,cause,distal,1,0,2790,7.64,7,m
exp2,Tc5KEH,control,balloon,pop,lexical,distal,1,0,2790,7.64,7,m
exp2,Tc5KEH,control,balloon,pop,cause,distal,1,0,2790,7.64,7,m
exp2,PEE6XH,control,balloon,pop,cause,distal,1,0,2370,6.49,6,m
exp2,PEE6XH,control,balloon,pop,lexical,proximal,0,1,2370,6.49,6,m
exp2,PEE6XH,control,drum,break,cause,distal,1,0,2370,6.49,6,m
exp2,PEE6XH,control,drum,break,lexical,proximal,0,1,2370,6.49,6,m
exp2,GcEGRC,control,balloon,pop,lexical,distal,1,0,2670,7.31,7,m
exp2,GcEGRC,control,balloon,pop,cause,proximal,0,1,2670,7.31,7,m
exp2,GcEGRC,control,drum,break,lexical,proximal,0,1,2670,7.31,7,m
exp2,GcEGRC,control,drum,break,cause,proximal,0,1,2670,7.31,7,m
exp2,ZDcTBV,control,drum,break,lexical,proximal,0,1,2580,7.06,7,f
exp2,ZDcTBV,control,drum,break,cause,distal,1,0,2580,7.06,7,f
exp2,ZDcTBV,control,balloon,pop,lexical,proximal,0,1,2580,7.06,7,f
exp2,ZDcTBV,control,balloon,pop,cause,distal,1,0,2580,7.06,7,f
exp2,J45HUW,experimental,balloon,sad,cause,distal,1,0,3090,8.46,8,f
exp2,J45HUW,experimental,balloon,sad,lexical,distal,1,0,3090,8.46,8,f
exp2,J45HUW,experimental,drum,angry,cause,distal,1,0,3090,8.46,8,f
exp2,J45HUW,experimental,drum,angry,lexical,distal,1,0,3090,8.46,8,f
exp2,YAGGTV,control,balloon,pop,lexical,proximal,0,1,2820,7.72,7,m
exp2,YAGGTV,control,balloon,pop,cause,distal,1,0,2820,7.72,7,m
exp2,YAGGTV,control,drum,break,lexical,proximal,0,1,2820,7.72,7,m
exp2,YAGGTV,control,drum,break,cause,distal,1,0,2820,7.72,7,m
exp2,YJEWY6,control,drum,break,cause,distal,1,0,3000,8.21,8,f
exp2,YJEWY6,control,drum,break,lexical,proximal,0,1,3000,8.21,8,f
exp2,YJEWY6,control,balloon,pop,cause,distal,1,0,3000,8.21,8,f
exp2,YJEWY6,control,balloon,pop,lexical,proximal,0,1,3000,8.21,8,f
exp2,5J2U3S,control,drum,break,lexical,distal,1,0,2760,7.56,7,f
exp2,5J2U3S,control,drum,break,cause,distal,1,0,2760,7.56,7,f
exp2,5J2U3S,control,balloon,pop,lexical,proximal,0,1,2760,7.56,7,f
exp2,5J2U3S,control,balloon,pop,cause,distal,1,0,2760,7.56,7,f
exp2,HWVSZX,control,drum,break,cause,distal,1,0,2910,7.97,7,m
exp2,HWVSZX,control,drum,break,lexical,proximal,0,1,2910,7.97,7,m
exp2,HWVSZX,control,balloon,pop,cause,distal,1,0,2910,7.97,7,m
exp2,HWVSZX,control,balloon,pop,lexical,proximal,0,1,2910,7.97,7,m
exp2,VUDGKB,control,drum,break,cause,distal,1,0,2700,7.39,7,m
exp2,VUDGKB,control,drum,break,lexical,proximal,0,1,2700,7.39,7,m
exp2,VUDGKB,control,balloon,pop,cause,distal,1,0,2700,7.39,7,m
exp2,VUDGKB,control,balloon,pop,lexical,proximal,0,1,2700,7.39,7,m
exp2,LHKBTE,control,drum,break,cause,distal,1,0,2640,7.23,7,f
exp2,LHKBTE,control,drum,break,lexical,proximal,0,1,2640,7.23,7,f
exp2,LHKBTE,control,balloon,pop,cause,distal,1,0,2640,7.23,7,f
exp2,LHKBTE,control,balloon,pop,lexical,proximal,0,1,2640,7.23,7,f
exp2,FF7ZBW,control,balloon,pop,cause,distal,1,0,2610,7.15,7,m
exp2,FF7ZBW,control,balloon,pop,lexical,proximal,0,1,2610,7.15,7,m
exp2,FF7ZBW,control,drum,break,cause,distal,1,0,2610,7.15,7,m
exp2,FF7ZBW,control,drum,break,lexical,proximal,0,1,2610,7.15,7,m
exp2,SYQHCC,control,drum,break,lexical,proximal,0,1,3060,8.38,8,f
exp2,SYQHCC,control,drum,break,cause,distal,1,0,3060,8.38,8,f
exp2,SYQHCC,control,balloon,pop,lexical,proximal,0,1,3060,8.38,8,f
exp2,SYQHCC,control,balloon,pop,cause,distal,1,0,3060,8.38,8,f
exp2,PS2KQY,control,drum,break,lexical,proximal,0,1,3150,8.62,8,m
exp2,PS2KQY,control,drum,break,cause,distal,1,0,3150,8.62,8,m
exp2,PS2KQY,control,balloon,pop,lexical,proximal,0,1,3150,8.62,8,m
exp2,PS2KQY,control,balloon,pop,cause,distal,1,0,3150,8.62,8,m
exp2,4K3Zc4,experimental,drum,angry,cause,distal,1,0,3060,8.38,8,m
exp2,4K3Zc4,experimental,drum,angry,lexical,distal,1,0,3060,8.38,8,m
exp2,4K3Zc4,experimental,balloon,sad,cause,distal,1,0,3060,8.38,8,m
exp2,4K3Zc4,experimental,balloon,sad,lexical,distal,1,0,3060,8.38,8,m
exp2,D57dWM,experimental,drum,angry,cause,proximal,0,1,3240,8.87,8,m
exp2,D57dWM,experimental,drum,angry,lexical,distal,1,0,3240,8.87,8,m
exp2,D57dWM,experimental,balloon,sad,cause,distal,1,0,3240,8.87,8,m
exp2,D57dWM,experimental,balloon,sad,lexical,proximal,0,1,3240,8.87,8,m
exp2,5Ec24G,control,balloon,pop,cause,distal,1,0,2610,7.15,7,f
exp2,5Ec24G,control,balloon,pop,lexical,proximal,0,1,2610,7.15,7,f
exp2,5Ec24G,control,drum,break,cause,distal,1,0,2610,7.15,7,f
exp2,5Ec24G,control,drum,break,lexical,proximal,0,1,2610,7.15,7,f
exp2,ADDLdE,control,drum,break,cause,proximal,0,1,2610,7.15,7,f
exp2,ADDLdE,control,drum,break,lexical,proximal,0,1,2610,7.15,7,f
exp2,ADDLdE,control,balloon,pop,cause,distal,1,0,2610,7.15,7,f
exp2,ADDLdE,control,balloon,pop,lexical,proximal,0,1,2610,7.15,7,f
exp2,TR7cFM,control,drum,break,cause,distal,1,0,2970,8.13,8,f
exp2,TR7cFM,control,drum,break,lexical,proximal,0,1,2970,8.13,8,f
exp2,TR7cFM,control,balloon,pop,cause,proximal,0,1,2970,8.13,8,f
exp2,TR7cFM,control,balloon,pop,lexical,proximal,0,1,2970,8.13,8,f
exp2,66S6GM,experimental,drum,angry,lexical,distal,1,0,3090,8.46,8,m
exp2,66S6GM,experimental,drum,angry,cause,distal,1,0,3090,8.46,8,m
exp2,66S6GM,experimental,balloon,sad,lexical,proximal,0,1,3090,8.46,8,m
exp2,66S6GM,experimental,balloon,sad,cause,distal,1,0,3090,8.46,8,m
exp2,ZDW6GF,control,drum,break,cause,proximal,0,1,3030,8.3,8,m
exp2,ZDW6GF,control,drum,break,lexical,proximal,0,1,3030,8.3,8,m
exp2,ZDW6GF,control,balloon,pop,cause,distal,1,0,3030,8.3,8,m
exp2,ZDW6GF,control,balloon,pop,lexical,distal,1,0,3030,8.3,8,m
exp2,VW62YC,control,drum,break,lexical,proximal,0,1,3210,8.79,8,m
exp2,VW62YC,control,drum,break,cause,distal,1,0,3210,8.79,8,m
exp2,VW62YC,control,balloon,pop,lexical,proximal,0,1,3210,8.79,8,m
exp2,VW62YC,control,balloon,pop,cause,distal,1,0,3210,8.79,8,m
exp2,7cYYTL,control,balloon,pop,lexical,proximal,0,1,3180,8.71,8,f
exp2,7cYYTL,control,balloon,pop,cause,distal,1,0,3180,8.71,8,f
exp2,7cYYTL,control,drum,break,lexical,proximal,0,1,3180,8.71,8,f
exp2,7cYYTL,control,drum,break,cause,distal,1,0,3180,8.71,8,f
exp2,5DL3M3,control,balloon,pop,lexical,proximal,0,1,2730,7.47,7,f
exp2,5DL3M3,control,balloon,pop,cause,distal,1,0,2730,7.47,7,f
exp2,5DL3M3,control,drum,break,lexical,proximal,0,1,2730,7.47,7,f
exp2,5DL3M3,control,drum,break,cause,distal,1,0,2730,7.47,7,f
exp2,4NSW3F,experimental,balloon,sad,lexical,distal,1,0,3060,8.38,8,m
exp2,4NSW3F,experimental,balloon,sad,cause,proximal,0,1,3060,8.38,8,m
exp2,4NSW3F,experimental,drum,angry,lexical,distal,1,0,3060,8.38,8,m
exp2,4NSW3F,experimental,drum,angry,cause,distal,1,0,3060,8.38,8,m
exp2,SBdDS4,experimental,balloon,sad,lexical,proximal,0,1,3030,8.3,8,m
exp2,SBdDS4,experimental,balloon,sad,cause,distal,1,0,3030,8.3,8,m
exp2,SBdDS4,experimental,drum,angry,lexical,proximal,0,1,3030,8.3,8,m
exp2,SBdDS4,experimental,drum,angry,cause,distal,1,0,3030,8.3,8,m
exp2,LMBSRG,experimental,drum,angry,lexical,distal,1,0,3180,8.71,8,m
exp2,LMBSRG,experimental,drum,angry,cause,proximal,0,1,3180,8.71,8,m
exp2,LMBSRG,experimental,balloon,sad,lexical,distal,1,0,3180,8.71,8,m
exp2,LMBSRG,experimental,balloon,sad,cause,proximal,0,1,3180,8.71,8,m
exp2,cQHMQN,control,drum,break,cause,distal,1,0,3150,8.62,8,m
exp2,cQHMQN,control,drum,break,lexical,proximal,0,1,3150,8.62,8,m
exp2,cQHMQN,control,balloon,pop,cause,distal,1,0,3150,8.62,8,m
exp2,cQHMQN,control,balloon,pop,lexical,proximal,0,1,3150,8.62,8,m
exp2,RHcS3c,control,drum,break,cause,distal,1,0,3150,8.62,8,f
exp2,RHcS3c,control,drum,break,lexical,proximal,0,1,3150,8.62,8,f
exp2,RHcS3c,control,balloon,pop,cause,distal,1,0,3150,8.62,8,f
exp2,RHcS3c,control,balloon,pop,lexical,proximal,0,1,3150,8.62,8,f
exp2,3NXTQB,control,drum,break,lexical,proximal,0,1,2970,8.13,8,m
exp2,3NXTQB,control,drum,break,cause,distal,1,0,2970,8.13,8,m
exp2,3NXTQB,control,balloon,pop,lexical,proximal,0,1,2970,8.13,8,m
exp2,3NXTQB,control,balloon,pop,cause,distal,1,0,2970,8.13,8,m
exp2,UADRUE,control,balloon,pop,cause,distal,1,0,2940,8.05,8,m
exp2,UADRUE,control,balloon,pop,lexical,proximal,0,1,2940,8.05,8,m
exp2,UADRUE,control,drum,break,cause,distal,1,0,2940,8.05,8,m
exp2,UADRUE,control,drum,break,lexical,proximal,0,1,2940,8.05,8,m
exp2,CPFKL5,experimental,balloon,sad,lexical,distal,1,0,3210,8.79,8,m
exp2,CPFKL5,experimental,balloon,sad,cause,proximal,0,1,3210,8.79,8,m
exp2,CPFKL5,experimental,drum,angry,lexical,distal,1,0,3210,8.79,8,m
exp2,CPFKL5,experimental,drum,angry,cause,distal,1,0,3210,8.79,8,m
exp2,KGKS3X,control,balloon,pop,lexical,distal,1,0,3240,8.87,8,f
