experiment,child_id,condition,scenario,verb,question,response,distal,proximal,age_days,age_years,age_group,gender
exp3,NVAWTK,all,scared,,cause,distal,1,0,2280,6.24,6,m
exp3,NVAWTK,all,scared,,lexical,proximal,0,1,2280,6.24,6,m
exp3,NVAWTK,all,surprised,,cause,distal,1,0,2280,6.24,6,m
exp3,NVAWTK,all,surprised,,lexical,proximal,0,1,2280,6.24,6,m
exp3,R7JN7D,all,surprised,,lexical,proximal,0,1,3390,9.28,9,f
exp3,R7JN7D,all,surprised,,cause,distal,1,0,3390,9.28,9,f
exp3,R7JN7D,all,scared,,lexical,proximal,0,1,3390,9.28,9,f
exp3,R7JN7D,all,scared,,cause,distal,1,0,3390,9.28,9,f
exp3,3cZ7KZ,all,scared,,cause,distal,1,0,3480,9.53,9,f
exp3,3cZ7KZ,all,scared,,lexical,proximal,0,1,3480,9.53,9,f
exp3,3cZ7KZ,all,surprised,,cause,distal,1,0,3480,9.53,9,f
exp3,3cZ7KZ,all,surprised,,lexical,proximal,0,1,3480,9.53,9,f
exp3,dUCDTU,all,surprised,,lexical,proximal,0,1,1740,4.76,4,f
exp3,dUCDTU,all,surprised,,cause,distal,1,0,1740,4.76,4,f
exp3,dUCDTU,all,scared,,lexical,proximal,0,1,1740,4.76,4,f
exp3,dUCDTU,all,scared,,cause,distal,1,0,1740,4.76,4,f
exp3,HWRUPW,all,surprised,,lexical,proximal,0,1,1470,4.02,4,m
exp3,HWRUPW,all,surprised,,cause,distal,1,0,1470,4.02,4,m
exp3,HWRUPW,all,scared,,lexical,proximal,0,1,1470,4.02,4,m
exp3,HWRUPW,all,scared,,cause,distal,1,0,1470,4.02,4,m
exp3,5Q3NBY,all,surprised,,lexical,distal,1,0,3480,9.53,9,f
exp3,5Q3NBY,all,surprised,,cause,distal,1,0,3480,9.53,9,f
exp3,5Q3NBY,all,scared,,lexical,proximal,0,1,3480,9.53,9,f
exp3,5Q3NBY,all,scared,,cause,distal,1,0,3480,9.53,9,f
exp3,AH3McM,all,scared,,lexical,proximal,0,1,2160,5.91,5,m
exp3,AH3McM,all,scared,,cause,proximal,0,1,2160,5.91,5,m
exp3,AH3McM,all,surprised,,lexical,proximal,0,1,2160,5.91,5,m
exp3,AH3McM,all,surprised,,cause,proximal,0,1,2160,5.91,5,m
exp3,FdKH4C,all,surprised,,cause,distal,1,0,3450,9.45,9,m
exp3,FdKH4C,all,surprised,,lexical,proximal,0,1,3450,9.45,9,m
exp3,FdKH4C,all,scared,,cause,distal,1,0,3450,9.45,9,m
exp3,FdKH4C,all,scared,,lexical,proximal,0,1,3450,9.45,9,m
exp3,TWDTLT,all,scared,,lexical,proximal,0,1,2850,7.8,7,m
exp3,TWDTLT,all,scared,,cause,proximal,0,1,2850,7.8,7,m
exp3,TWDTLT,all,surprised,,lexical,proximal,0,1,2850,7.8,7,m
exp3,TWDTLT,all,surprised,,cause,proximal,0,1,2850,7.8,7,m
exp3,5GZNCC,all,surprised,,cause,proximal,0,1,1290,3.53,3,f
exp3,5GZNCC,all,surprised,,lexical,proximal,0,1,1290,3.53,3,f
exp3,5GZNCC,all,scared,,cause,distal,1,0,1290,3.53,3,f
exp3,5GZNCC,all,scared,,lexical,distal,1,0,1290,3.53,3,f
exp3,CSXLN4,all,surprised,,lexical,proximal,0,1,2940,8.05,8,m
exp3,CSXLN4,all,surprised,,cause,distal,1,0,2940,8.05,8,m
exp3,CSXLN4,all,scared,,lexical,proximal,0,1,2940,8.05,8,m
exp3,CSXLN4,all,scared,,cause,distal,1,0,2940,8.05,8,m
exp3,JR7STP,all,surprised,,cause,distal,1,0,3300,9.03,9,f
exp3,JR7STP,all,surprised,,lexical,proximal,0,1,3300,9.03,9,f
exp3,JR7STP,all,scared,,cause,distal,1,0,3300,9.03,9,f
exp3,JR7STP,all,scared,,lexical,proximal,0,1,3300,9.03,9,f
exp3,YFZYZK,all,surprised,,lexical,proximal,0,1,2520,6.9,6,o
exp3,YFZYZK,all,surprised,,cause,distal,1,0,2520,6.9,6,o
exp3,YFZYZK,all,scared,,lexical,proximal,0,1,2520,6.9,6,o
exp3,YFZYZK,all,scared,,cause,distal,1,0,2520,6.9,6,o
exp3,VUWNSA,all,surprised,,lexical,proximal,0,1,1920,5.26,5,m
exp3,VUWNSA,all,surprised,,cause,distal,1,0,1920,5.26,5,m
exp3,VUWNSA,all,scared,,lexical,proximal,0,1,1920,5.26,5,m
exp3,VUWNSA,all,scared,,cause,distal,1,0,1920,5.26,5,m
exp3,QECEYS,all,surprised,,lexical,proximal,0,1,3330,9.12,9,m
exp3,QECEYS,all,surprised,,cause,distal,1,0,3330,9.12,9,m
exp3,QECEYS,all,scared,,lexical,proximal,0,1,3330,9.12,9,m
exp3,QECEYS,all,scared,,cause,distal,1,0,3330,9.12,9,m
exp3,RdPBJN,all,surprised,,cause,proximal,0,1,3450,9.45,9,f
exp3,RdPBJN,all,surprised,,lexical,proximal,0,1,3450,9.45,9,f
exp3,RdPBJN,all,scared,,cause,distal,1,0,3450,9.45,9,f
exp3,RdPBJN,all,scared,,lexical,distal,1,0,3450,9.45,9,f
exp3,DQN2Gc,all,scared,,lexical,proximal,0,1,2490,6.82,6,f
exp3,DQN2Gc,all,scared,,cause,distal,1,0,2490,6.82,6,f
exp3,DQN2Gc,all,surprised,,lexical,proximal,0,1,2490,6.82,6,f
exp3,DQN2Gc,all,surprised,,cause,distal,1,0,2490,6.82,6,f
exp3,5YC4HR,all,scared,,cause,distal,1,0,1200,3.29,3,f
exp3,5YC4HR,all,scared,,lexical,distal,1,0,1200,3.29,3,f
exp3,5YC4HR,all,surprised,,cause,distal,1,0,1200,3.29,3,f
exp3,5YC4HR,all,surprised,,lexical,distal,1,0,1200,3.29,3,f
exp3,YDDFJG,all,scared,,lexical,distal,1,0,1440,3.94,3,m
exp3,YDDFJG,all,scared,,cause,distal,1,0,1440,3.94,3,m
exp3,YDDFJG,all,surprised,,lexical,proximal,0,1,1440,3.94,3,m
exp3,YDDFJG,all,surprised,,cause,proximal,0,1,1440,3.94,3,m
exp3,VNTdVc,all,scared,,lexical,proximal,0,1,3480,9.53,9,f
exp3,VNTdVc,all,scared,,cause,distal,1,0,3480,9.53,9,f
exp3,VNTdVc,all,surprised,,lexical,proximal,0,1,3480,9.53,9,f
exp3,VNTdVc,all,surprised,,cause,distal,1,0,3480,9.53,9,f
exp3,5PBWXK,all,scared,,cause,proximal,0,1,1350,3.7,3,f
exp3,5PBWXK,all,scared,,lexical,distal,1,0,1350,3.7,3,f
exp3,5PBWXK,all,surprised,,cause,proximal,0,1,1350,3.7,3,f
exp3,5PBWXK,all,surprised,,lexical,proximal,0,1,1350,3.7,3,f
exp3,5dWKHA,all,surprised,,lexical,proximal,0,1,1710,4.68,4,m
exp3,5dWKHA,all,surprised,,cause,proximal,0,1,1710,4.68,4,m
exp3,5dWKHA,all,scared,,lexical,proximal,0,1,1710,4.68,4,m
exp3,5dWKHA,all,scared,,cause,distal,1,0,1710,4.68,4,m
exp3,SUTdR2,all,scared,,lexical,proximal,0,1,3060,8.38,8,m
exp3,SUTdR2,all,scared,,cause,proximal,0,1,3060,8.38,8,m
exp3,SUTdR2,all,surprised,,lexical,distal,1,0,3060,8.38,8,m
exp3,SUTdR2,all,surprised,,cause,distal,1,0,3060,8.38,8,m
exp3,3TdGHW,all,surprised,,lexical,proximal,0,1,1560,4.27,4,m
exp3,3TdGHW,all,surprised,,cause,distal,1,0,1560,4.27,4,m
exp3,3TdGHW,all,scared,,lexical,proximal,0,1,1560,4.27,4,m
exp3,3TdGHW,all,scared,,cause,distal,1,0,1560,4.27,4,m
exp3,YdGBGL,all,scared,,lexical,proximal,0,1,3150,8.62,8,f
exp3,YdGBGL,all,scared,,cause,distal,1,0,3150,8.62,8,f
exp3,YdGBGL,all,surprised,,lexical,proximal,0,1,3150,8.62,8,f
exp3,YdGBGL,all,surprised,,cause,distal,1,0,3150,8.62,8,f
exp3,KCVL2U,all,surprised,,cause,distal,1,0,2610,7.15,7,f
exp3,KCVL2U,all,surprised,,lexical,proximal,0,1,2610,7.15,7,f
exp3,KCVL2U,all,scared,,cause,distal,1,0,2610,7.15,7,f
exp3,KCVL2U,all,scared,,lexical,proximal,0,1,2610,7.15,7,f
exp3,5MUBRQ,all,scared,,lexical,proximal,0,1,2220,6.08,6,m
exp3,5MUBRQ,all,scared,,cause,proximal,0,1,2220,6.08,6,m
exp3,5MUBRQ,all,surprised,,lexical,proximal,0,1,2220,6.08,6,m
exp3,5MUBRQ,all,surprised,,cause,proximal,0,1,2220,6.08,6,m
exp3,TZM3YE,all,surprised,,cause,proximal,0,1,3180,8.71,8,f
exp3,TZM3YE,all,surprised,,lexical,distal,1,0,3180,8.71,8,f
exp3,TZM3YE,all,scared,,cause,proximal,0,1,3180,8.71,8,f
exp3,TZM3YE,all,scared,,lexical,distal,1,0,3180,8.71,8,f
exp3,56YL3J,all,scared,,lexical,proximal,0,1,1140,3.12,3,f
exp3,56YL3J,all,scared,,cause,distal,1,0,1140,3.12,3,f
exp3,56YL3J,all,surprised,,lexical,distal,1,0,1140,3.12,3,f
exp3,56YL3J,all,surprised,,cause,distal,1,0,1140,3.12,3,f
exp3,KAA4XZ,all,surprised,,cause,distal,1,0,2700,7.39,7,f
exp3,KAA4XZ,all,surprised,,lexical,proximal,0,1,2700,7.39,7,f
exp3,KAA4XZ,all,scared,,cause,distal,1,0,2700,7.39,7,f
exp3,KAA4XZ,all,scared,,lexical,distal,1,0,2700,7.39,7,f
exp3,RN5X3F,all,surprised,,cause,distal,1,0,2970,8.13,8,m
exp3,RN5X3F,all,surprised,,lexical,proximal,0,1,2970,8.13,8,m
exp3,RN5X3F,all,scared,,cause,distal,1,0,2970,8.13,8,m
exp3,RN5X3F,all,scared,,lexical,proximal,0,1,2970,8.13,8,m
exp3,R2Z5dL,all,scared,,cause,proximal,0,1,3360,9.2,9,m
exp3,R2Z5dL,all,scared,,lexical,proximal,0,1,3360,9.2,9,m
exp3,R2Z5dL,all,surprised,,cause,distal,1,0,3360,9.2,9,m
exp3,R2Z5dL,all,surprised,,lexical,proximal,0,1,3360,9.2,9,m
exp3,K7QK33,all,surprised,,cause,proximal,0,1,3060,8.38,8,m
exp3,K7QK33,all,surprised,,lexical,proximal,0,1,3060,8.38,8,m
exp3,K7QK33,all,scared,,cause,proximal,0,1,3060,8.38,8,m
exp3,K7QK33,all,scared,,lexical,proximal,0,1,3060,8.38,8,m
exp3,WGGcGQ,all,surprised,,cause,distal,1,0,2010,5.5,5,m
exp3,WGGcGQ,all,surprised,,lexical,proximal,0,1,2010,5.5,5,m
exp3,WGGcGQ,all,scared,,cause,distal,1,0,2010,5.5,5,m
exp3,WGGcGQ,all,scared,,lexical,proximal,0,1,2010,5.5,5,m
exp3,3WDRM4,all,scared,,lexical,distal,1,0,1440,3.94,3,f
exp3,3WDRM4,all,scared,,cause,distal,1,0,1440,3.94,3,f
exp3,3WDRM4,all,surprised,,lexical,proximal,0,1,1440,3.94,3,f
exp3,3WDRM4,all,surprised,,cause,proximal,0,1,1440,3.94,3,f
exp3,JUG6HR,all,surprised,,cause,proximal,0,1,1800,4.93,4,m
exp3,JUG6HR,all,surprised,,lexical,proximal,0,1,1800,4.93,4,m
exp3,JUG6HR,all,scared,,cause,distal,1,0,1800,4.93,4,m
exp3,JUG6HR,all,scared,,lexical,proximal,0,1,1800,4.93,4,m
exp3,TdF52L,all,surprised,,lexical,distal,1,0,2190,6.0,5,f
exp3,TdF52L,all,surprised,,cause,distal,1,0,2190,6.0,5,f
exp3,TdF52L,all,scared,,lexical,distal,1,0,2190,6.0,5,f
exp3,TdF52L,all,scared,,cause,distal,1,0,2190,6.0,5,f
exp3,C3BH4P,all,scared,,lexical,proximal,0,1,1740,4.76,4,f
exp3,C3BH4P,all,scared,,cause,distal,1,0,1740,4.76,4,f
exp3,C3BH4P,all,surprised,,lexical,proximal,0,1,1740,4.76,4,f
exp3,C3BH4P,all,surprised,,cause,distal,1,0,1740,4.76,4,f
exp3,A6FM3G,all,surprised,,lexical,distal,1,0,1470,4.02,4,m
exp3,A6FM3G,all,surprised,,cause,proximal,0,1,1470,4.02,4,m
exp3,A6FM3G,all,scared,,lexical,proximal,0,1,1470,4.02,4,m
exp3,A6FM3G,all,scared,,cause,distal,1,0,1470,4.02,4,m
exp3,QRdDcB,all,surprised,,cause,proximal,0,1,2670,7.31,7,f
exp3,QRdDcB,all,surprised,,lexical,proximal,0,1,2670,7.31,7,f
exp3,QRdDcB,all,scared,,cause,distal,1,0,2670,7.31,7,f
exp3,QRdDcB,all,scared,,lexical,proximal,0,1,2670,7.31,7,f
exp3,SWGSGB,all,scared,,lexical,proximal,0,1,3390,9.28,9,f
exp3,SWGSGB,all,scared,,cause,distal,1,0,3390,9.28,9,f
exp3,SWGSGB,all,surprised,,lexical,distal,1,0,3390,9.28,9,f
exp3,SWGSGB,all,surprised,,cause,proximal,0,1,3390,9.28,9,f
exp3,VWdc64,all,surprised,,cause,distal,1,0,3000,8.21,8,f
exp3,VWdc64,all,surprised,,lexical,proximal,0,1,3000,8.21,8,f
exp3,VWdc64,all,scared,,cause,proximal,0,1,3000,8.21,8,f
exp3,VWdc64,all,scared,,lexical,distal,1,0,3000,8.21,8,f
exp3,PYQ2RJ,all,scared,,lexical,proximal,0,1,2280,6.24,6,f
exp3,PYQ2RJ,all,scared,,cause,distal,1,0,2280,6.24,6,f
exp3,PYQ2RJ,all,surprised,,lexical,proximal,0,1,2280,6.24,6,f
exp3,PYQ2RJ,all,surprised,,cause,distal,1,0,2280,6.24,6,f
exp3,KAFBQY,all,surprised,,lexical,proximal,0,1,2700,7.39,7,m
exp3,KAFBQY,all,surprised,,cause,proximal,0,1,2700,7.39,7,m
exp3,KAFBQY,all,scared,,lexical,proximal,0,1,2700,7.39,7,m
exp3,KAFBQY,all,scared,,cause,proximal,0,1,2700,7.39,7,m
exp3,AT27cA,all,scared,,lexical,proximal,0,1,2610,7.15,7,m
exp3,AT27cA,all,scared,,cause,distal,1,0,2610,7.15,7,m
exp3,AT27cA,all,surprised,,lexical,proximal,0,1,2610,7.15,7,m
exp3,AT27cA,all,surprised,,cause,distal,1,0,2610,7.15,7,m
exp3,cCc6TF,all,scared,,cause,distal,1,0,2010,5.5,5,f
exp3,cCc6TF,all,scared,,lexical,proximal,0,1,2010,5.5,5,f
exp3,cCc6TF,all,surprised,,cause,distal,1,0,2010,5.5,5,f
exp3,cCc6TF,all,surprised,,lexical,proximal,0,1,2010,5.5,5,f
exp3,2FXXKE,all,surprised,,cause,proximal,0,1,1770,4.85,4,m
exp3,2FXXKE,all,surprised,,lexical,proximal,0,1,1770,4.85,4,m
exp3,2FXXKE,all,scared,,cause,proximal,0,1,1770,4.85,4,m
exp3,2FXXKE,all,scared,,lexical,proximal,0,1,1770,4.85,4,m
exp3,2KFTY6,all,scared,,cause,proximal,0,1,2010,5.5,5,f
exp3,2KFTY6,all,scared,,lexical,proximal,0,1,2010,5.5,5,f
exp3,2KFTY6,all,surprised,,cause,proximal,0,1,2010,5.5,5,f
exp3,2KFTY6,all,surprised,,lexical,proximal,0,1,2010,5.5,5,f
exp3,YA6D3H,all,scared,,lexical,proximal,0,1,3210,8.79,8,f
exp3,YA6D3H,all,scared,,cause,distal,1,0,3210,8.79,8,f
exp3,YA6D3H,all,surprised,,lexical,proximal,0,1,3210,8.79,8,f
exp3,YA6D3H,all,surprised,,cause,distal,1,0,3210,8.79,8,f
exp3,QSK4PZ,all,scared,,lexical,distal,1,0,2040,5.59,5,m
exp3,QSK4PZ,all,scared,,cause,distal,1,0,2040,5.59,5,m
exp3,QSK4PZ,all,surprised,,lexical,distal,1,0,2040,5.59,5,m
exp3,QSK4PZ,all,surprised,,cause,distal,1,0,2040,5.59,5,m
exp3,dMKDB5,all,scared,,cause,proximal,0,1,1350,3.7,3,m
exp3,dMKDB5,all,scared,,lexical,proximal,0,1,1350,3.7,3,m
exp3,dMKDB5,all,surprised,,cause,distal,1,0,1350,3.7,3,m
exp3,dMKDB5,all,surprised,,lexical,proximal,0,1,1350,3.7,3,m
exp3,LHTSMR,all,surprised,,lexical,distal,1,0,2280,6.24,6,m
exp3,LHTSMR,all,surprised,,cause,distal,1,0,2280,6.24,6,m
exp3,LHTSMR,all,scared,,lexical,proximal,0,1,2280,6.24,6,m
exp3,LHTSMR,all,scared,,cause,distal,1,0,2280,6.24,6,m
exp3,UCVVXA,all,surprised,,lexical,proximal,0,1,3150,8.62,8,m
exp3,UCVVXA,all,surprised,,cause,distal,1,0,3150,8.62,8,m
exp3,UCVVXA,all,scared,,lexical,proximal,0,1,3150,8.62,8,m
exp3,UCVVXA,all,scared,,cause,distal,1,0,3150,8.62,8,m
exp3,CBTL4V,all,scared,,lexical,proximal,0,1,2400,6.57,6,m
exp3,CBTL4V,all,scared,,cause,distal,1,0,2400,6.57,6,m
exp3,CBTL4V,all,surprised,,lexical,proximal,0,1,2400,6.57,6,m
exp3,CBTL4V,all,surprised,,cause,distal,1,0,2400,6.57,6,m
exp3,PdcXEU,all,surprised,,lexical,distal,1,0,1320,3.61,3,f
exp3,PdcXEU,all,surprised,,cause,distal,1,0,1320,3.61,3,f
exp3,PdcXEU,all,scared,,lexical,distal,1,0,1320,3.61,3,f
exp3,PdcXEU,all,scared,,cause,distal,1,0,1320,3.61,3,f
exp3,V67FVU,all,scared,,lexical,proximal,0,1,1560,4.27,4,f
exp3,V67FVU,all,scared,,cause,distal,1,0,1560,4.27,4,f
exp3,V67FVU,all,surprised,,lexical,proximal,0,1,1560,4.27,4,f
exp3,V67FVU,all,surprised,,cause,distal,1,0,1560,4.27,4,f
exp3,JWGXUK,all,scared,,cause,proximal,0,1,3210,8.79,8,f
exp3,JWGXUK,all,scared,,lexical,proximal,0,1,3210,8.79,8,f
exp3,JWGXUK,all,surprised,,cause,proximal,0,1,3210,8.79,8,f
exp3,JWGXUK,all,surprised,,lexical,proximal,0,1,3210,8.79,8,f
exp3,MUZ3BS,all,surprised,,lexical,proximal,0,1,2580,7.06,7,f
exp3,MUZ3BS,all,surprised,,cause,distal,1,0,2580,7.06,7,f
exp3,MUZ3BS,all,scared,,lexical,proximal,0,1,2580,7.06,7,f
exp3,MUZ3BS,all,scared,,cause,distal,1,0,2580,7.06,7,f
exp3,P3MGUG,all,surprised,,cause,proximal,0,1,2340,6.41,6,m
exp3,P3MGUG,all,surprised,,lexical,proximal,0,1,2340,6.41,6,m
exp3,P3MGUG,all,scared,,cause,proximal,0,1,2340,6.41,6,m
exp3,P3MGUG,all,scared,,lexical,proximal,0,1,2340,6.41,6,m
exp3,2X7LDH,all,scared,,lexical,proximal,0,1,1830,5.01,5,m
exp3,2X7LDH,all,scared,,cause,distal,1,0,1830,5.01,5,m
exp3,2X7LDH,all,surprised,,lexical,proximal,0,1,1830,5.01,5,m
exp3,2X7LDH,all,surprised,,cause,distal,1,0,1830,5.01,5,m
exp3,dYL6XH,all,scared,,lexical,proximal,0,1,1530,4.19,4,m
exp3,dYL6XH,all,scared,,cause,distal,1,0,1530,4.19,4,m
exp3,dYL6XH,all,surprised,,lexical,distal,1,0,1530,4.19,4,m
exp3,dYL6XH,all,surprised,,cause,distal,1,0,1530,4.19,4,m
exp3,3636AP,all,surprised,,cause,proximal,0,1,3330,9.12,9,m
exp3,3636AP,all,surprised,,lexical,proximal,0,1,3330,9.12,9,m
exp3,3636AP,all,scared,,cause,proximal,0,1,3330,9.12,9,m
exp3,3636AP,all,scared,,lexical,proximal,0,1,3330,9.12,9,m
exp3,XM4STL,all,surprised,,cause,proximal,0,1,3120,8.54,8,f
exp3,XM4STL,all,surprised,,lexical,proximal,0,1,3120,8.54,8,f
exp3,XM4STL,all,scared,,cause,distal,1,0,3120,8.54,8,f
exp3,XM4STL,all,scared,,lexical,proximal,0,1,3120,8.54,8,f
exp3,6cYH2B,all,surprised,,cause,proximal,0,1,3300,9.03,9,m
exp3,6cYH2B,all,surprised,,lexical,proximal,0,1,3300,9.03,9,m
exp3,6cYH2B,all,scared,,cause,distal,1,0,3300,9.03,9,m
exp3,6cYH2B,all,scared,,lexical,proximal,0,1,3300,9.03,9,m
exp3,6XRR6S,all,scared,,lexical,proximal,0,1,2580,7.06,7,f
exp3,6XRR6S,all,scared,,cause,distal,1,0,2580,7.06,7,f
exp3,6XRR6S,all,surprised,,lexical,proximal,0,1,2580,7.06,7,f
exp3,6XRR6S,all,surprised,,cause,distal,1,0,2580,7.06,7,f
exp3,YE3SWB,all,scared,,cause,proximal,0,1,1290,3.53,3,f
exp3,YE3SWB,all,scared,,lexical,distal,1,0,1290,3.53,3,f
exp3,YE3SWB,all,surprised,,cause,proximal,0,1,1290,3.53,3,f
